date,scope,period,rainfall_accum_mm,spi,spi_status,source
2015-05-01,project_area,SPI-6,1821.9521,0.6037,normal,CHIRPS v2 Final
2016-05-01,project_area,SPI-6,2164.1524,2.3863,extremely_wet,CHIRPS v2 Final
2017-05-01,project_area,SPI-6,1771.1272,0.3206,normal,CHIRPS v2 Final
2018-05-01,project_area,SPI-6,1794.2858,0.4503,normal,CHIRPS v2 Final
2019-05-01,project_area,SPI-6,1744.9335,0.1725,normal,CHIRPS v2 Final
2020-05-01,project_area,SPI-6,2021.4590,1.6673,very_wet,CHIRPS v2 Final
2021-05-01,project_area,SPI-6,1951.7658,1.3040,wet,CHIRPS v2 Final
2022-05-01,project_area,SPI-6,1665.4320,-0.2861,normal,CHIRPS v2 Final
2023-05-01,project_area,SPI-6,1606.5878,-0.6351,normal,CHIRPS v2 Final
2024-05-01,project_area,SPI-6,1815.6967,0.5692,normal,CHIRPS v2 Final
2025-05-01,project_area,SPI-6,2016.8415,1.6435,very_wet,CHIRPS v2 Final
1981-06-01,project_area,SPI-6,1379.6025,-1.0549,moderate_dry,CHIRPS v2 Final
1982-06-01,project_area,SPI-6,1341.7838,-1.2495,moderate_dry,CHIRPS v2 Final
1983-06-01,project_area,SPI-6,1795.4899,0.8814,normal,CHIRPS v2 Final
1984-06-01,project_area,SPI-6,1478.7519,-0.5611,normal,CHIRPS v2 Final
1985-06-01,project_area,SPI-6,1629.5727,0.1491,normal,CHIRPS v2 Final
1986-06-01,project_area,SPI-6,1818.8315,0.9808,normal,CHIRPS v2 Final
1987-06-01,project_area,SPI-6,1565.8340,-0.1455,normal,CHIRPS v2 Final
1988-06-01,project_area,SPI-6,1687.3074,0.4093,normal,CHIRPS v2 Final
1989-06-01,project_area,SPI-6,1531.5335,-0.3073,normal,CHIRPS v2 Final
1990-06-01,project_area,SPI-6,1389.4296,-1.0049,moderate_dry,CHIRPS v2 Final
1991-06-01,project_area,SPI-6,1580.3061,-0.0779,normal,CHIRPS v2 Final
1992-06-01,project_area,SPI-6,1620.0217,0.1054,normal,CHIRPS v2 Final
1993-06-01,project_area,SPI-6,1788.1289,0.8499,normal,CHIRPS v2 Final
1994-06-01,project_area,SPI-6,1555.4933,-0.1940,normal,CHIRPS v2 Final
1995-06-01,project_area,SPI-6,1692.8728,0.4341,normal,CHIRPS v2 Final
1996-06-01,project_area,SPI-6,1369.6816,-1.1056,moderate_dry,CHIRPS v2 Final
1997-06-01,project_area,SPI-6,989.4972,-3.2732,extreme_drought,CHIRPS v2 Final
1998-06-01,project_area,SPI-6,1652.9121,0.2550,normal,CHIRPS v2 Final
1999-06-01,project_area,SPI-6,1621.7429,0.1133,normal,CHIRPS v2 Final
2000-06-01,project_area,SPI-6,1678.3815,0.3695,normal,CHIRPS v2 Final
2001-06-01,project_area,SPI-6,1599.9954,0.0134,normal,CHIRPS v2 Final
2002-06-01,project_area,SPI-6,1545.0507,-0.2432,normal,CHIRPS v2 Final
2003-06-01,project_area,SPI-6,1347.4727,-1.2200,moderate_dry,CHIRPS v2 Final
2004-06-01,project_area,SPI-6,1452.6016,-0.6891,normal,CHIRPS v2 Final
2005-06-01,project_area,SPI-6,1264.9452,-1.6567,severe_drought,CHIRPS v2 Final
2006-06-01,project_area,SPI-6,1795.3572,0.8809,normal,CHIRPS v2 Final
2007-06-01,project_area,SPI-6,1608.3424,0.0518,normal,CHIRPS v2 Final
2008-06-01,project_area,SPI-6,1569.1978,-0.1297,normal,CHIRPS v2 Final
2009-06-01,project_area,SPI-6,1442.8328,-0.7373,normal,CHIRPS v2 Final
2010-06-01,project_area,SPI-6,1969.6598,1.6036,very_wet,CHIRPS v2 Final
2011-06-01,project_area,SPI-6,1337.4869,-1.2719,moderate_dry,CHIRPS v2 Final
2012-06-01,project_area,SPI-6,1256.0342,-1.7050,severe_drought,CHIRPS v2 Final
2013-06-01,project_area,SPI-6,1684.9568,0.3988,normal,CHIRPS v2 Final
2014-06-01,project_area,SPI-6,1670.4920,0.3341,normal,CHIRPS v2 Final
2015-06-01,project_area,SPI-6,1637.4613,0.1850,normal,CHIRPS v2 Final
